biln,Activity
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.3400001525878906
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",1.2649999856948852
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",7.8260002136230468
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.4860000610351562
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",2.4489998817443848
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.8020000457763670
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.9719998836517336
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",1.2760000228881836
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.4589996337890624
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",1.6289999485015868
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",0.7649999856948852
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.9279999732971190
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.1270000934600830
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",0.6740000247955322
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",9.7860002517700196
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.7980000972747804
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.0450000762939452
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.6649999618530272
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",3.8510000705718990
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.7790002822875976
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",4.0029997825622560
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.7399997711181640
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",0.7509999871253968
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.5050001144409180
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",7.2569999694824220
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-I-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",9.2229995727539064
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.3980000019073488
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.8379998207092284
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.2589998245239258
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.5230000019073486
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",5.3930001258850098
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.2389998435974120
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.7469999790191650
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.5150003433227540
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",6.9739999771118164
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.3140001296997072
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.2249999940395356
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.9379999637603760
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.3709998130798340
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.2119998931884766
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.1069998741149902
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.7290000915527344
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.2790002822875976
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.8590002059936524
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.9040000438690184
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",3.2960000038146972
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.1570000648498536
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",5.1739997863769532
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.0000000000000000
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.7959995269775392
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.6119999885559082
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.8129999637603760
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.8229999542236330
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",3.1270000934600830
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.0170001983642578
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.0509996414184570
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",0.7440000176429748
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.3949999809265136
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",9.1180000305175780
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.5300002098083496
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",6.4679999351501464
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.2580003738403320
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.2389999628067016
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.1490001678466796
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.3350000381469728
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.2270002365112304
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.7030000686645508
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.6179999709129332
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.2639999389648438
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",6.4099998474121094
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.4250001907348632
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",8.3809995651245116
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.7699999809265136
"A-C(1,3)-G-G-H-A-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.8060002326965332
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.3429999947547912
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",3.1310000419616700
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.9149999618530270
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.1259999275207520
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.2670001983642578
"A-C(1,3)-G-G-H-L-V-E-A-T-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",3.6270000934600830
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",0.3819999992847444
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",7.5289998054504396
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.8049999475479130
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.0489997863769532
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",6.0279998779296876
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",7.4180002212524414
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.2699999809265136
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.6510000228881836
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.6289999485015868
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",6.0700001716613770
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.9780001640319824
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.7209999561309814
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.G-I-T-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.4619998931884766
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.6009998321533204
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.7329998016357422
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.7230000495910644
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",9.8470001220703124
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",0.0350000001490116
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.0020000934600830
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.G-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.5030000209808350
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.8600001335144044
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",0.0729999989271164
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.6120004653930664
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.3869999647140504
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-V-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.1919999122619628
"A-C(1,3)-G-G-H-A-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",2.4869999885559082
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",7.8480000495910644
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.G-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",2.6619999408721924
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",4.8119997978210450
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",1.3639999628067016
"A-C(1,3)-G-G-H-A-V-E-C-T-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",5.7350001335144044
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",4.2119998931884766
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-N",1.7619999647140504
"A-C(1,3)-G-G-H-L-V-E-C-K-Y-L-V-C(3,3)-S.Y-I-T-K-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.3129997253417968
"A-C(1,3)-G-G-H-L-V-E-C-T-Y-L-V-C(3,3)-G.Y-I-T-K-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-N-Y-C(3,3)-Y",8.5550003051757812
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",2.7569999694824220
"A-C(1,3)-G-G-H-A-V-E-A-K-Y-L-V-C(3,3)-S.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",4.1690001487731934
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-T-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-N",8.2489995956420900
"A-C(1,3)-G-G-H-L-V-E-A-K-Y-L-V-C(3,3)-G.G-I-V-E-A-C(2,3)-C(1,3)-K-S-D-C(2,3)-S-L-Y-Q-L-E-G-Y-C(3,3)-Y",8.6090002059936524
