barcode,pos,SampleID,Concentration,Activity
LJ-PLATE-4,G9,SMP-369,0.2571370496364116,0.5989799878756745
LJ-PLATE-4,G10,SMP-370,0.15974229572158893,0.5683729805817819
LJ-PLATE-4,G11,SMP-371,0.10986972844471621,0.2509995734514061
LJ-PLATE-4,G12,SMP-372,0.6931169465771968,0.4416494718779782
LJ-PLATE-4,H1,SMP-373,0.8898700666729407,0.4722750310000893
LJ-PLATE-4,H2,SMP-374,0.4968285260749622,0.20451559788992169
LJ-PLATE-4,H3,SMP-375,0.6498520299772002,0.1861096703902333
LJ-PLATE-4,H4,SMP-376,0.5343618500348388,0.9454219576656295
LJ-PLATE-4,H5,SMP-377,0.24565628762401337,0.7846955529207961
LJ-PLATE-4,H6,SMP-378,0.17447914395076314,0.7941337381000118
LJ-PLATE-4,H7,SMP-379,0.02709144833508781,0.5792656797812343
LJ-PLATE-4,H8,SMP-380,0.8270995561757936,0.18311477235450468
LJ-PLATE-4,H9,SMP-381,0.6654043921235072,0.6381019553572997
LJ-PLATE-4,H10,SMP-382,0.7734158364334925,0.5799836474189944
LJ-PLATE-4,H11,SMP-383,0.49326701370965653,0.41183675901605366
LJ-PLATE-4,H12,SMP-384,0.5670442353988966,0.49465435668968083
LJ-PLATE-5,A1,SMP-385,0.2669772703711908,0.07164209897496343
LJ-PLATE-5,A2,SMP-386,0.6439376341419933,0.5891862339808093
LJ-PLATE-5,A3,SMP-387,0.344802674432251,0.08508993672884135
LJ-PLATE-5,A4,SMP-388,0.7515328372585418,0.3997611769745546
LJ-PLATE-5,A5,SMP-389,0.3353980490837598,0.7279474855334565
LJ-PLATE-5,A6,SMP-390,0.6800434198273407,0.9823628204252057
LJ-PLATE-5,A7,SMP-391,0.23809507054211765,0.9932188526313624
LJ-PLATE-5,A8,SMP-392,0.33216205913830443,0.5612987739833493
LJ-PLATE-5,A9,SMP-393,0.9849247866931449,0.8900460500494081
LJ-PLATE-5,A10,SMP-394,0.0457304726673845,0.7152847879251392
LJ-PLATE-5,A11,SMP-395,0.3718270399839425,0.9689904548966632
LJ-PLATE-5,A12,SMP-396,0.09808973108614338,0.9507594220837063
LJ-PLATE-5,B1,SMP-397,0.6164746497604281,0.5246944628587941
LJ-PLATE-5,B2,SMP-398,0.6874523227036672,0.38848157334393485
LJ-PLATE-5,B3,SMP-399,0.30943482129263633,0.4821573066258351
LJ-PLATE-5,B4,SMP-400,0.8950041783192759,0.9482417304867558
LJ-PLATE-5,B5,SMP-401,0.7984515822441475,0.46184144087099066
LJ-PLATE-5,B6,SMP-402,0.07293344314431771,0.8078048149396335
LJ-PLATE-5,B7,SMP-403,0.35257676698072427,0.7028500146878092
LJ-PLATE-5,B8,SMP-404,0.24843521396954038,0.06446741398994715
LJ-PLATE-5,B9,SMP-405,0.21224734474838236,0.9520798618647041
LJ-PLATE-5,B10,SMP-406,0.4894955893670889,0.317422415091684
LJ-PLATE-5,B11,SMP-407,0.621528245070853,0.2669861214414003
LJ-PLATE-5,B12,SMP-408,0.7119101157305482,0.32237862281239216
LJ-PLATE-5,C1,SMP-409,0.5390731027666694,0.4380759989187123
LJ-PLATE-5,C2,SMP-410,0.10864643203411106,0.6057355096893173
LJ-PLATE-5,C3,SMP-411,0.4223719203509534,0.3782131311671343
LJ-PLATE-5,C4,SMP-412,0.4192166630875557,0.8872104117040984
LJ-PLATE-5,C5,SMP-413,0.9852519071434136,0.7700404754311233
LJ-PLATE-5,C6,SMP-414,0.9121328562465494,0.6842842290084928
LJ-PLATE-5,C7,SMP-415,0.5559273396389263,0.7695945790915748
LJ-PLATE-5,C8,SMP-416,0.16643171483348795,0.8461660782029071
LJ-PLATE-5,C9,SMP-417,0.5427392348958497,0.3415766657648043
LJ-PLATE-5,C10,SMP-418,0.5066847735659588,0.08377194717748981
LJ-PLATE-5,C11,SMP-419,0.4718442867866961,0.8514315435590273
LJ-PLATE-5,C12,SMP-420,0.036270536023445654,0.6522732546169606
LJ-PLATE-5,D1,SMP-421,0.5029404303107496,0.13436392542938713
LJ-PLATE-5,D2,SMP-422,0.03118837840097477,0.2058451167946458
LJ-PLATE-5,D3,SMP-423,0.9392536966602059,0.042464099620723395
LJ-PLATE-5,D4,SMP-424,0.15074370467477471,0.43736746695663
LJ-PLATE-5,D5,SMP-425,0.7960150059190751,0.4391579371724945
LJ-PLATE-5,D6,SMP-426,0.6615624132196808,0.8701693207730555
LJ-PLATE-5,D7,SMP-427,0.5885058481658226,0.5985246594087091
LJ-PLATE-5,D8,SMP-428,0.43793790245155817,0.38796280559175156
LJ-PLATE-5,D9,SMP-429,0.45529422534508046,0.4544642496756037
LJ-PLATE-5,D10,SMP-430,0.22097729803102262,0.81252115943997
LJ-PLATE-5,D11,SMP-431,0.6509512806111498,0.7345049580394563
LJ-PLATE-5,D12,SMP-432,0.14643478867135495,0.9903705626651902
LJ-PLATE-5,E1,SMP-433,0.11247907313869532,0.21048577686764547
LJ-PLATE-5,E2,SMP-434,0.67424968430833,0.9098552179950147
LJ-PLATE-5,E3,SMP-435,0.3194189426960037,0.2550460718505534
LJ-PLATE-5,E4,SMP-436,0.5335374811129996,0.9865590938413243
LJ-PLATE-5,E5,SMP-437,0.5882090565032005,0.6963021640922795
LJ-PLATE-5,E6,SMP-438,0.4043457782235521,0.2114874123919238
LJ-PLATE-5,E7,SMP-439,0.1667293023118338,0.03253014177020064
LJ-PLATE-5,E8,SMP-440,0.5998778622816836,0.1759261820932042
LJ-PLATE-5,E9,SMP-441,0.9906825614757563,0.4407032655434038
LJ-PLATE-5,E10,SMP-442,0.02095992229895316,0.5151129714159014
LJ-PLATE-5,E11,SMP-443,0.09179936574920655,0.9480746950744792
LJ-PLATE-5,E12,SMP-444,0.3878834830586322,0.49660602419712907
LJ-PLATE-5,F1,SMP-445,0.2267811307125588,0.5611907946465277
LJ-PLATE-5,F2,SMP-446,0.42540494507080917,0.35868075317259074
LJ-PLATE-5,F3,SMP-447,0.4955448645339896,0.6811029434993071
LJ-PLATE-5,F4,SMP-448,0.907303679488018,0.9529352898673502
LJ-PLATE-5,F5,SMP-449,0.17476221608137776,0.8654212117711779
LJ-PLATE-5,F6,SMP-450,0.5135636201854765,0.2927544129347739
LJ-PLATE-5,F7,SMP-451,0.08294762759623053,0.3357529652854899
LJ-PLATE-5,F8,SMP-452,0.9908802314640011,0.5156416169877985
LJ-PLATE-5,F9,SMP-453,0.6911249888782873,0.07725611418950151
LJ-PLATE-5,F10,SMP-454,0.7920223770752852,0.5608267857319252
LJ-PLATE-5,F11,SMP-455,0.22750477384499324,0.37498979241965014
LJ-PLATE-5,F12,SMP-456,0.9753193275933105,0.42866117153660444
LJ-PLATE-5,G1,SMP-457,0.7076362725320767,0.9576090759176527
LJ-PLATE-5,G2,SMP-458,0.24461762408171883,0.12328535373093086
LJ-PLATE-5,G3,SMP-459,0.4070416127693077,0.07260273436753295
LJ-PLATE-5,G4,SMP-460,0.4051629065430965,0.8526480653415958
LJ-PLATE-5,G5,SMP-461,0.2834132491699829,0.8808219733936175
LJ-PLATE-5,G6,SMP-462,0.3220457296012067,0.23105633823938054
LJ-PLATE-5,G7,SMP-463,0.009802618273682784,0.3326961212592193
LJ-PLATE-5,G8,SMP-464,0.24635392274505785,0.028397374108848572
LJ-PLATE-5,G9,SMP-465,0.38985739917076256,0.37228651232905174
LJ-PLATE-5,G10,SMP-466,0.16323267762822724,0.6651667895800518
LJ-PLATE-5,G11,SMP-467,0.7715004046511089,0.21476358392911454
LJ-PLATE-5,G12,SMP-468,0.174254319856203,0.06839857346271339
LJ-PLATE-5,H1,SMP-469,0.5422598327153222,0.6596577895456008
LJ-PLATE-5,H2,SMP-470,0.28562494999868004,0.37809797627708797
LJ-PLATE-5,H3,SMP-471,0.4646330466262619,0.5942619795074922
LJ-PLATE-5,H4,SMP-472,0.6831818003079919,0.2552981526963004
LJ-PLATE-5,H5,SMP-473,0.5306069570190816,0.5410400750658388
LJ-PLATE-5,H6,SMP-474,0.7336603297780041,0.8078860405764972
LJ-PLATE-5,H7,SMP-475,0.028788141729009342,0.3963415358889264
LJ-PLATE-5,H8,SMP-476,0.5279315306271042,0.38302335212127114
LJ-PLATE-5,H9,SMP-477,0.8133913499640506,0.18483046972258554
LJ-PLATE-5,H10,SMP-478,0.41547480646459045,0.7802150453987378
LJ-PLATE-5,H11,SMP-479,0.2432933261050203,0.43564710649748495
LJ-PLATE-5,H12,SMP-480,0.8931638566475482,0.9334949111241159
