smiles,NOCount,NumRadicalElectrons,MinPartialCharge,MaxAbsPartialCharge,NHOHCount,ExactMolWt,NumSaturatedCarbocycles,NumAliphaticHeterocycles,FpDensityMorgan1,NumAromaticHeterocycles,NumValenceElectrons,NumRotatableBonds,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHDonors,FpDensityMorgan3,NumAromaticRings,HeavyAtomMolWt,NumSaturatedRings,MolWt,NumHAcceptors,NumHeteroatoms,NumSaturatedHeterocycles,NumAliphaticRings,MaxPartialCharge,RingCount,FpDensityMorgan2,FractionCSP3,HeavyAtomCount
CC(C)C(CC(=O)N(C)Cc1ccccc1)NS(=O)(=O)c2ccc(NC(=O)C)cc2,7,0,-0.3413827121257782,0.3413827121257782,2,431.1878662109375,0,0,1,0,162,9,2,0,2,2.133333444595337,2,402.32598876953125,0,431.5580139160156,4,8,0,0,0.2403390258550644,2,1.600000023841858,0.3636363744735718,30
Clc1ccccc1CNC(=O)CCc2nnc3ccc(nn23)N4CCC5(CC4)OCCO5,9,0,-0.3547699749469757,0.3547699749469757,1,456.16766357421875,0,2,1.09375,2,168,6,1,0,1,2.65625,3,431.7340087890625,2,456.9339904785156,8,10,2,2,0.22021707892417908,5,1.875,0.4545454680919647,32
OCCNC(=O)c1ccc(Cl)c(Cl)c1,3,0,-0.39454400539398193,0.39454400539398193,2,233.00103759765625,0,0,1.3571428060531616,0,76,3,1,0,2,2.642857074737549,1,225.00999450683594,0,234.08200073242188,2,5,0,0,0.25091353058815,1,2.0714285373687744,0.2222222238779068,14
CCN(CC)CCCNC(=O)c1cc2C(=O)N(C)c3ccccc3c2n1C,6,0,-0.3507159948348999,0.3507159948348999,1,368.2212219238281,0,0,1.0740740299224854,2,144,7,1,0,1,2.4814815521240234,3,340.2569885253906,0,368.4809875488281,5,6,0,0,0.26743724942207336,3,1.7777777910232544,0.4285714328289032,27
c1ccc(cc1)c2ccc([nH]2)c3nccc4ccccc34,2,0,-0.35325443744659424,0.35325443744659424,1,270.1156921386719,0,0,0.6666666865348816,2,100,2,2,0,1,2.3333332538604736,4,256.2229919433594,0,270.3349914550781,1,2,0,0,0.09421860426664352,4,1.4285714626312256,0,21
CC(=O)c1cccc(NC(=O)N2CCC(CC2)c3nnc(SCC(=O)N)n3C)c1,9,0,-0.3689473569393158,0.3689473569393158,3,416.1630554199219,0,1,1.2413792610168457,1,154,6,1,0,2,2.620689630508423,2,392.31500244140625,1,416.5069885253906,7,10,1,1,0.321338951587677,3,1.965517282485962,0.42105263471603394,29
COc1ccc(C(=O)\C=C\C(=O)N(CC(=O)NC2CCCCC2)Cc3cccs3)c(O)c1,7,0,-0.5070410966873169,0.5070410966873169,2,456.1719055175781,1,0,1.1875,1,170,9,1,1,2,2.625,2,428.3399963378906,1,456.5639953613281,6,8,0,1,0.2469891756772995,3,1.96875,0.375,32
CCN1CC(=O)C(=C1N)c2nc3ccccc3s2,4,0,-0.38466233015060425,0.38466233015060425,2,259.07794189453125,0,1,1.4444444179534912,1,92,2,1,0,1,2.8888888359069824,2,246.22999572753906,0,259.3340148925781,5,5,0,1,0.18830008804798126,3,2.222222328186035,0.23076923191547394,18
Cc1ccc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccccc3C)cc1C,6,0,-0.32059815526008606,0.32059815526008606,1,429.0914001464844,0,0,1.034482717514038,1,150,5,2,0,1,2.4482758045196533,3,409.7690124511719,0,429.9289855957031,5,8,0,0,0.27548471093177795,3,1.7586207389831543,0.190476194024086,29
COc1ccc(cc1)n2cc(CN(C)C3CCOCC3)c(n2)c4cccc(F)c4,5,0,-0.4967658519744873,0.4967658519744873,0,395.2008972167969,0,1,1.1724138259887695,1,152,6,2,0,0,2.620689630508423,3,369.2699890136719,1,395.4779968261719,5,6,1,1,0.12338430434465408,4,1.9310344457626343,0.3478260934352875,29
CCCCn1c(O)c(N=NC(=O)c2ccncc2)c3cc(Br)ccc13,6,0,-0.4928412139415741,0.4928412139415741,1,400.0534973144531,0,0,1.2799999713897705,2,128,5,1,0,1,2.759999990463257,3,384.12799072265625,0,401.2640075683594,5,7,0,0,0.29503002762794495,3,2.0399999618530273,0.2222222238779068,25
Cc1nc(cs1)c2c(onc2C(F)(F)F)c3ccc(O)cc3O,5,0,-0.5078225135803223,0.5078225135803223,2,342.0285949707031,0,0,1.2173912525177002,2,120,2,1,0,2,2.5217392444610596,3,333.22601318359375,0,342.2980041503906,6,9,0,0,0.4369964301586151,3,1.95652174949646,0.1428571492433548,23
Cc1cc(n(n1)c2nc(cs2)c3nnc(SCc4cccc(c4)C(F)(F)F)n3CC=C)C(F)(F)F,6,0,-0.29682591557502747,0.4330824017524719,0,530.0781860351562,0,0,1.085714340209961,3,184,7,1,0,0,2.5428571701049805,4,514.39501953125,0,530.5230102539062,8,14,0,0,0.4330824017524719,4,1.8571428060531616,0.2380952388048172,35
CC(C)(C)OC(=O)N1CCCC1C(=O)NC(Cc2ccccc2)C(=O)O,7,0,-0.47970864176750183,0.47970864176750183,2,362.1841735839844,0,1,1.2692307233810425,0,142,5,1,0,2,2.5,1,336.2179870605469,1,362.4259948730469,4,7,1,1,0.4104710817337036,2,1.923076868057251,0.5263158082962036,26
CCOC(=O)n1c(SCC(=O)N(CC)CC)nc2ccccc12,6,0,-0.44915613532066345,0.44915613532066345,0,335.13037109375,0,0,1.2173912525177002,1,124,6,1,0,0,2.5652174949645996,2,314.260986328125,0,335.4289855957031,6,7,0,0,0.4201489984989166,2,1.91304349899292,0.4375,23
CCOC(=O)c1c(NC(=O)c2nn(CC)cc2Br)c(nn1c3ccccc3)C#N,9,0,-0.46120357513427734,0.46120357513427734,1,456.0545654296875,0,0,1.2413792610168457,2,148,6,1,0,1,2.5517241954803467,3,440.1520080566406,0,457.2879943847656,8,10,0,0,0.35879698395729065,3,1.965517282485962,0.21052631735801697,29
Cc1nn2c3CCCC(=O)c3cnc2c1c4ccccc4,4,0,-0.29406124353408813,0.29406124353408813,0,277.12152099609375,0,0,1.1428571939468384,2,104,1,1,1,0,2.761904716491699,3,262.2070007324219,0,277.3269958496094,4,4,0,1,0.1657770425081253,4,1.952380895614624,0.23529411852359772,21
CCN1\C(=C/2\N(C)C(=S)N(C)C2=O)\C=Cc3cc(C)ccc13,4,0,-0.3394113779067993,0.3394113779067993,0,313.1248779296875,0,2,1.1363636255264282,0,114,1,1,0,0,2.454545497894287,1,294.27398681640625,1,313.4259948730469,3,5,1,2,0.27814236283302307,3,1.8636363744735718,0.29411765933036804,22
Clc1ccc(NC(=S)NCc2occc2)cc1Cl,3,0,-0.46747681498527527,0.46747681498527527,2,299.98907470703125,0,0,1.2222222089767456,1,94,3,1,0,2,2.722222328186035,2,291.1180114746094,0,301.197998046875,2,6,0,0,0.17065638303756714,2,2.055555582046509,0.0833333358168602,18
COc1ccc(NC(=O)CN2CCC(CC2)C(=O)c3ccc(C)cc3)c(OC)c1,6,0,-0.4966220259666443,0.4966220259666443,1,396.20489501953125,0,1,1.034482717514038,0,154,7,2,0,1,2.344827651977539,2,368.26300048828125,1,396.48699951171875,5,6,1,1,0.2381531149148941,3,1.7241379022598267,0.3913043439388275,29
O=C(NC(=S)NC1CC1)c2cccnc2,4,0,-0.3596442937850952,0.3596442937850952,2,221.06228637695312,1,0,1.5333333015441895,1,78,2,0,1,2,2.933333396911621,1,210.19700622558594,1,221.28500366210938,3,5,0,1,0.2584659457206726,2,2.3333332538604736,0.30000001192092896,15
CCCN1N=C(C(=O)Nc2cccc(c2)C(=O)OC)c3ccccc3C1=O,7,0,-0.4654166102409363,0.4654166102409363,1,365.1375427246094,0,0,1.1111111640930176,1,138,5,2,0,1,2.555555582046509,3,346.23699951171875,0,365.3890075683594,6,7,0,0,0.33741992712020874,3,1.8518518209457397,0.20000000298023224,27
O=C(Nc1nccs1)C2CCCN2S(=O)(=O)c3cccc4cccnc34,7,0,-0.3005707263946533,0.3005707263946533,1,388.0663757324219,0,1,1.192307710647583,2,134,4,1,0,1,2.846153736114502,3,372.34600830078125,1,388.4739990234375,6,9,1,1,0.2454712837934494,4,2.038461446762085,0.23529411852359772,26
CCC1(CC)NC(=O)N(CC(=O)c2ccc(Cl)s2)C1=O,5,0,-0.3230929374694824,0.32496196031570435,1,314.0491943359375,0,1,1.350000023841858,1,108,5,0,0,1,2.450000047683716,1,299.67401123046875,1,314.79400634765625,4,7,1,1,0.32496196031570435,2,2,0.4615384638309479,20
Cl.CCN1CCN(CC(O)COCc2cc(OC)c(OC)c(OC)c2)CC1,7,0,-0.4927031099796295,0.4927031099796295,1,404.2077941894531,0,1,0.9629629850387573,0,156,10,1,0,1,2,1,371.6709899902344,1,404.93499755859375,7,8,1,1,0.20277681946754456,2,1.5185185670852661,0.6842105388641357,27
Cl.CN(C)CCOC(=O)C12CC3CC(CC(C3)(C1)C(=O)OCCN(C)C)C2,6,0,-0.4639021158218384,0.4639021158218384,0,402.2285461425781,4,0,0.8148148059844971,0,156,8,0,4,0,1.5185185670852661,0,367.6830139160156,4,402.9630126953125,6,7,0,4,0.3116714060306549,4,1.185185194015503,0.8999999761581421,27
Cc1ccc(cc1)C(=O)C(SC(C)(C)C)n2cncn2,4,0,-0.2907485365867615,0.2907485365867615,0,289.1248779296875,0,0,1.25,1,106,4,1,0,0,2.4000000953674316,2,270.25201416015625,0,289.40399169921875,5,5,0,0,0.19714586436748505,2,1.899999976158142,0.4000000059604645,20
COc1ccc(Cc2nnc(NS(=O)(=O)Cc3ccccc3)s2)cc1,6,0,-0.49676820635795593,0.49676820635795593,1,375.0711364746094,0,0,1,1,130,7,2,0,1,2.4000000953674316,3,358.3389892578125,0,375.4750061035156,6,8,0,0,0.2382279485464096,3,1.7200000286102295,0.1764705926179886,25
Nc1cc(Cl)ccc1N2CCOCC2,3,0,-0.3970080316066742,0.3970080316066742,2,212.07164001464844,0,1,1.2857142686843872,0,76,1,1,0,1,2.642857074737549,1,199.5760040283203,1,212.67999267578125,3,4,1,1,0.06420488655567169,2,2,0.4000000059604645,14
Cc1ccccc1NS(=O)(=O)c2ccc(OCC(=O)NCC3CCCO3)cc2,7,0,-0.48378685116767883,0.48378685116767883,2,404.1405944824219,0,1,1.1785714626312256,0,150,8,2,0,2,2.607142925262451,2,380.2959899902344,1,404.4880065917969,5,8,1,1,0.2614026367664337,3,1.9285714626312256,0.3499999940395355,28
CN(C)c1cccc(c1)C(=O)Nc2nnc(Cc3ccccc3)s2,5,0,-0.3776414394378662,0.3776414394378662,1,338.1201171875,0,0,1.0833333730697632,1,122,5,2,0,1,2.625,3,320.2919921875,0,338.4360046386719,5,6,0,0,0.2570638358592987,3,1.875,0.1666666716337204,24
COc1ccc(CCN=C(N)NS(=O)(=O)c2cccs2)cc1,6,0,-0.49676820635795593,0.49676820635795593,3,339.0711364746094,0,0,1.3181818723678589,1,118,6,1,0,2,2.6363637447357178,2,322.3059997558594,0,339.4419860839844,5,8,0,0,0.273146390914917,2,2.045454502105713,0.2142857164144516,22
CCCn1c(O)c(N=NC(=O)CNC(=O)c2cccnc2)c3ccccc13,8,0,-0.4928412139415741,0.4928412139415741,2,365.1488037109375,0,0,1.2222222089767456,2,138,6,1,0,2,2.777777671813965,3,346.2409973144531,0,365.39300537109375,6,8,0,0,0.2832343876361847,3,2.0370371341705322,0.21052631735801697,27
CCc1ccccc1NC(=O)NCc2ccccn2,4,0,-0.33221349120140076,0.33221349120140076,2,255.1371612548828,0,0,1.1578947305679321,1,98,4,1,0,2,2.6842105388641357,2,238.18499755859375,0,255.3209991455078,2,4,0,0,0.3190651535987854,2,1.9473683834075928,0.20000000298023224,19
Cc1onc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4cccc(Cl)c4)c1,6,0,-0.35954296588897705,0.35954296588897705,1,379.0723571777344,0,1,1.0370370149612427,1,134,3,2,0,1,2.5185184478759766,3,365.6910095214844,0,379.8030090332031,5,7,0,1,0.26694628596305847,4,1.814814805984497,0.05000000074505806,27
COc1ccc(cc1)N2C(=O)NC(=O)\C(=C\C=C\Nc3ccccc3)\C2=O,7,0,-0.4967658817768097,0.4967658817768097,2,363.1219177246094,0,1,1,0,136,5,2,0,2,2.370370388031006,2,346.23699951171875,1,363.37298583984375,5,7,1,1,0.33544912934303284,3,1.703703761100769,0.05000000074505806,27
CCn1c(S)nnc1CCCc2ccc(OC)c(C)c2,4,0,-0.4964889883995056,0.4964889883995056,0,291.1405334472656,0,0,1.25,1,108,6,1,0,1,2.700000047683716,2,270.25201416015625,0,291.4200134277344,5,5,0,0,0.187616765499115,2,2.049999952316284,0.46666666865348816,20
[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)NCCCN2CCN(CCCNC(=O)c3cc(ccc3Cl)[N+](=O)[O-])CC2,12,0,-0.3519406020641327,0.3519406020641327,2,566.1447143554688,0,1,0.7368420958518982,0,204,12,2,0,2,1.4473683834075928,2,539.2059936523438,1,567.4299926757812,8,14,1,1,0.26983213424682617,3,1.105263113975525,0.4166666567325592,38
O=C(NC1CCCCC1)N2CCCCCCC2,3,0,-0.33525991439819336,0.33525991439819336,1,238.2045135498047,1,1,0.8235294222831726,0,98,1,0,1,1,2,0,212.16700744628906,2,238.375,1,3,1,2,0.3171098530292511,2,1.3529411554336548,0.9285714030265808,17
CC1=CC=CN2C(=O)C3=C(N=C12)N(Cc4ccc(F)cc4)C(=N)C(=C3)C(=O)NC5CCCCC5,7,0,-0.3491908311843872,0.3491908311843872,2,459.2070617675781,1,0,1.1470588445663452,3,174,4,1,1,2,2.617647171020508,4,433.3169860839844,1,459.5249938964844,6,8,0,1,0.2668365240097046,5,1.8823529481887817,0.3076923191547394,34
CC(=O)N1CCOc2ccc(cc12)S(=O)(=O)NCCc3ccc(cc3)S(=O)(=O)N,9,0,-0.48953741788864136,0.48953741788864136,3,439.0871887207031,0,1,1.1034482717514038,0,156,6,2,0,2,2.379310369491577,2,418.34698486328125,0,439.5150146484375,6,11,0,1,0.24015302956104279,3,1.7586207389831543,0.2777777910232544,29
CC(C)OCCCNC(=O)C1CN(CCc2ccc(C)cc2)C(=O)C1,5,0,-0.3787279725074768,0.3787279725074768,1,346.22564697265625,0,1,1.3200000524520874,0,138,9,1,0,1,2.7200000286102295,1,316.2309875488281,1,346.47100830078125,3,5,1,1,0.22492630779743195,2,2.0399999618530273,0.6000000238418579,25
CC1=Nn2c(NC(=O)C1Br)nc(c3ccccc3)c2c4ccccc4,5,0,-0.29312825202941895,0.29312825202941895,1,394.0429382324219,0,1,1,1,124,2,2,0,1,2.240000009536743,3,380.1400146484375,0,395.260009765625,4,6,0,1,0.24584659934043884,4,1.600000023841858,0.10526315867900848,25
CC(C)(C)CC(=O)OCC(=O)Nc1cc(nn1c2ccccc2)C(C)(C)C,6,0,-0.45553892850875854,0.45553892850875854,1,371.22088623046875,0,0,1.0740740299224854,1,146,5,1,0,1,2.2592592239379883,2,342.2489929199219,0,371.4809875488281,5,6,0,0,0.30632370710372925,2,1.703703761100769,0.4761904776096344,27
COc1ccc(CCN(C2CC(=O)N(C2=O)c3ccccc3)C(=Nc4ccccc4)S)cc1,6,0,-0.49676820635795593,0.49676820635795593,0,459.1616516113281,0,1,1,0,168,7,3,0,1,2.2727272510528564,3,434.3710021972656,1,459.5710144042969,4,7,1,1,0.2565611004829407,4,1.6363636255264282,0.19230769574642181,33
CCOC(=O)c1ccc(Oc2nc(SC)nc(n2)N(C)C)cc1,7,0,-0.46239128708839417,0.46239128708839417,0,334.1099548339844,0,0,1.1739130020141602,1,122,6,1,0,0,2.4347825050354004,2,316.2569885253906,0,334.4010009765625,8,8,0,0,0.33761176466941833,2,1.8695652484893799,0.3333333432674408,23
Cl.Cc1ccc(O)c(CCc2ccccc2)n1,2,0,-0.5060437321662903,0.5060437321662903,1,249.092041015625,0,0,1,1,90,3,1,0,1,2.411764621734619,2,233.61300659179688,0,249.74099731445312,2,3,0,0,0.13659577071666718,2,1.7058823108673096,0.2142857164144516,17
Clc1cccc(c1)N2CCN(CC2)C(=O)c3c(Cl)nc4sccn34,5,0,-0.3679386377334595,0.3679386377334595,0,380.02655029296875,0,1,1.1666666269302368,2,124,2,1,0,0,2.7083332538604736,3,367.1759948730469,1,381.2879943847656,5,8,1,1,0.27375364303588867,4,1.9583333730697632,0.25,24
CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2ccc3SCC(=O)Nc3c2,8,0,-0.4519816040992737,0.4519816040992737,1,398.0606384277344,0,2,1.384615421295166,0,140,4,1,0,1,2.846153736114502,1,380.3179931640625,1,398.4620056152344,7,10,1,2,0.33820971846580505,3,2.153846263885498,0.4375,26
CN1CC(=O)N(CC(=O)N2CCC(Cc3ccccc3)CC2)C1=O,6,0,-0.34112703800201416,0.34112703800201416,0,329.1739501953125,0,2,1.125,0,128,4,1,0,0,2.375,1,306.21600341796875,2,329.3999938964844,3,6,2,2,0.3269476592540741,3,1.7916666269302368,0.5,24
CN1C(=O)NC(=O)c2c1nc(SCCN3CCOCC3)n2CCCc4ccccc4,8,0,-0.37879273295402527,0.37879273295402527,1,429.1834716796875,0,1,1.1333333253860474,2,160,8,1,0,1,2.6666667461395264,3,402.3299865722656,1,429.5459899902344,8,9,1,1,0.3293178379535675,4,1.899999976158142,0.4761904776096344,30
COc1ccc(C2C(=C(N)Oc3[nH]nc(c4ccccn4)c23)C#N)c(OC)c1OC,9,0,-0.4927150011062622,0.4927150011062622,3,405.1437072753906,0,1,1.100000023841858,2,152,5,1,0,2,2.5333333015441895,3,386.2619934082031,0,405.41400146484375,8,9,0,1,0.22164668142795563,4,1.899999976158142,0.190476194024086,30
CCOC(=O)C(NC(=O)c1ccccc1)(OCc2ccc(F)cc2)C(F)(F)F,5,0,-0.46215909719467163,0.46215909719467163,1,399.109375,0,0,1,0,150,7,2,0,1,2.142857074737549,2,382.2040100097656,0,399.3399963378906,4,9,0,0,0.44823721051216125,2,1.6071428060531616,0.2631579041481018,28
NC(=O)CSc1cn(Cc2cccc(F)c2)c3ccccc13,3,0,-0.3689489960670471,0.3689489960670471,2,314.0888977050781,0,0,1.1818181276321411,1,112,5,2,0,1,2.7727272510528564,3,299.2650146484375,0,314.385009765625,3,5,0,0,0.2272847592830658,3,2,0.11764705926179886,22
COc1ccc2nc(sc2c1)N3C(=S)N=C(C3=O)c4c(O)[nH]c5ccccc45,7,0,-0.49671250581741333,0.49671250581741333,2,408.03509521484375,0,1,1.25,2,138,3,2,0,2,2.892857074737549,4,396.3680114746094,0,408.4639892578125,6,9,0,1,0.2856100797653198,5,2.0714285373687744,0.05263157933950424,28
C1C2CC3CC1CC(C3)(C2)c4onc(n4)c5ccccc5,3,0,-0.33836913108825684,0.33836913108825684,0,280.1575622558594,4,0,0.9047619104385376,1,108,2,1,4,0,2.142857074737549,2,260.21099853515625,4,280.3710021972656,3,3,0,4,0.2327100783586502,6,1.523809552192688,0.5555555820465088,21
COC(=O)c1n[nH]c(NC(=O)c2ccc(F)cc2)n1,7,0,-0.46307116746902466,0.46307116746902466,2,264.06585693359375,0,0,1.3157894611358643,1,98,3,1,0,2,2.6315789222717285,2,255.1439971923828,0,264.21600341796875,5,8,0,0,0.37751805782318115,2,2,0.09090909361839294,19
COc1cc(C=O)ccc1OCCCOc2ccc(cc2)[N+](=O)[O-],7,0,-0.4934568703174591,0.4934568703174591,0,331.1055908203125,0,0,1.0416666269302368,0,126,9,2,0,0,2.375,2,314.18798828125,0,331.3240051269531,6,7,0,0,0.26919519901275635,2,1.75,0.23529411852359772,24
CCC(CC)C(=O)NC1=C(C)N(C)N(C1=O)c2ccccc2,5,0,-0.3196936547756195,0.3196936547756195,1,301.17901611328125,0,0,1.1818181276321411,1,118,5,1,0,1,2.3181817531585693,2,278.20599365234375,0,301.3900146484375,4,5,0,0,0.29496195912361145,2,1.7727272510528564,0.4117647111415863,22
COC(=O)C1=C(C)N(C)C(=C(C1c2ccc(F)c(Br)c2)C(=O)OC)C,5,0,-0.4655799865722656,0.4655799865722656,0,411.04815673828125,0,1,1.0800000429153442,0,134,3,1,0,0,1.9600000381469727,1,393.1029968261719,0,412.2550048828125,5,7,0,1,0.33598092198371887,2,1.559999942779541,0.3333333432674408,25
Cc1cccc(C(=O)OCC(=O)NCCNC(=O)COC(=O)c2cccc(C)c2C)c1C,8,0,-0.4519837498664856,0.4519837498664856,2,440.1947326660156,0,0,0.65625,0,170,9,2,0,2,1.40625,2,412.2720031738281,0,440.4960021972656,6,8,0,0,0.3384120464324951,2,1.03125,0.3333333432674408,32
Cl.OCCNc1nc2ccccc2n1CC(=O)c3ccc(Cl)cc3Cl,5,0,-0.3945440351963043,0.3945440351963043,2,399.03082275390625,0,0,1.2000000476837158,1,132,6,2,0,2,2.680000066757202,3,384.56500244140625,0,400.6929931640625,5,8,0,0,0.20389600098133087,3,1.9600000381469727,0.1764705926179886,25
CC(=O)c1cccc(NC(=O)c2ccc3CCCCc3c2)c1,3,0,-0.3219744563102722,0.3219744563102722,1,293.1415710449219,0,0,0.9090909361839294,0,112,3,2,1,1,2.454545497894287,2,274.2139892578125,0,293.3659973144531,2,3,0,1,0.25516852736473083,3,1.6818181276321411,0.2631579041481018,22
O=C(COC(=O)C12C[C@@H]3C[C@@H](C[C@@H](C3)C1)C2)NCCc4ccccc4,4,0,-0.455160915851593,0.455160915851593,1,341.1990966796875,4,0,1,0,134,6,1,4,1,2.200000047683716,1,314.2349853515625,4,341.45098876953125,3,4,0,4,0.3121087849140167,5,1.600000023841858,0.6190476417541504,25
Clc1ccc(cc1)S(=O)(=O)NNC(=O)C2CCN(Cc3ccccc3)CC2,6,0,-0.29903456568717957,0.29903456568717957,2,407.1070251464844,0,1,1.0370370149612427,0,144,6,2,0,2,2.2962963581085205,2,385.74700927734375,1,407.9230041503906,4,8,1,1,0.2568780779838562,3,1.6666666269302368,0.31578946113586426,27
Cc1ccc(Cl)cc1N=C(S)N(Cc2cccs2)C3CCCC3,2,0,-0.3432641625404358,0.3432641625404358,0,364.0834655761719,1,0,1.3478261232376099,1,122,4,1,1,1,2.82608699798584,2,343.79901123046875,1,364.9670104980469,2,5,0,1,0.16136114299297333,3,2.13043475151062,0.3888888955116272,23
COc1ccc(NC(=O)CSc2ccc(nn2)c3cccnc3)c(OC)c1,7,0,-0.4966220259666443,0.4966220259666443,1,382.1099548339844,0,0,1.1111111640930176,2,138,7,1,0,1,2.6666667461395264,3,364.3009948730469,0,382.44500732421875,7,8,0,0,0.23439639806747437,3,2,0.15789473056793213,27
OC1=C(C(N(CCN2CCOCC2)C1=O)c3ccccc3)C(=O)c4ccc5OCCOc5c4,8,0,-0.5026758909225464,0.5026758909225464,1,450.1790771484375,0,3,0.939393937587738,0,172,6,2,0,1,2.4242424964904785,2,424.2829895019531,1,450.4909973144531,7,8,1,3,0.289561927318573,5,1.6666666269302368,0.36000001430511475,33
Clc1ccc(OCC(=O)NNC(=S)NC(=O)c2occc2)c(Cl)c1,7,0,-0.4821440577507019,0.4821440577507019,3,386.9847412109375,0,0,1.2083333730697632,1,126,4,1,0,3,2.6666667461395264,2,377.1440124511719,0,388.23199462890625,5,10,0,0,0.29263585805892944,2,2,0.0714285746216774,24
CCN=C(Nc1ccc2OCOc2c1)SC3CC(=O)N(C3=O)c4ccc(OC)cc4,8,0,-0.4967658817768097,0.4967658817768097,1,427.12017822265625,0,2,1.2000000476837158,0,156,5,2,0,1,2.700000047683716,2,406.3139953613281,1,427.48199462890625,7,9,1,2,0.2473883330821991,4,1.9666666984558105,0.2857142984867096,30
O=C(CN1C(=O)c2ccccc2C1=O)NC3CCCCC3,5,0,-0.35181766748428345,0.35181766748428345,1,286.1317443847656,1,1,1.047619104385376,0,110,3,1,1,1,2.190476179122925,1,268.18701171875,1,286.33099365234375,3,5,0,2,0.26153212785720825,3,1.6190476417541504,0.4375,21
Clc1ccccc1C(=O)NCCC(=O)Nc2nnc(s2)C3CC3,6,0,-0.3514740467071533,0.3514740467071533,2,350.0604248046875,1,0,1.2608696222305298,1,120,6,1,1,2,2.7826087474823,2,335.71099853515625,1,350.83099365234375,5,8,0,1,0.25230705738067627,3,2.04347825050354,0.3333333432674408,23
CC1=CC2=C(C(C(=C(N)O2)C#N)c3cccnc3)C(=O)N1Cc4ccc5OCOc5c4,8,0,-0.45359548926353455,0.45359548926353455,2,414.1328125,0,2,1.225806474685669,2,154,3,1,0,1,2.838709592819214,3,396.2770080566406,0,414.4209899902344,8,8,0,2,0.25852009654045105,5,2.064516067504883,0.17391304671764374,31
CS(=O)(=O)N1CCN=C1SCc2ccc(cc2)[N+](=O)[O-],7,0,-0.25981295108795166,0.26894283294677734,0,315.0347595214844,0,1,1.399999976158142,0,108,4,1,0,0,2.5999999046325684,1,302.2720031738281,0,315.3760070800781,6,9,0,1,0.26894283294677734,2,2.049999952316284,0.3636363744735718,20
CC1CN(Cc2nc3N(C)C(=O)NC(=O)c3n2Cc4ccc(C)cc4)CC(C)O1,8,0,-0.3729047477245331,0.3729047477245331,1,397.2113952636719,0,1,1.1034482717514038,2,154,4,1,0,1,2.4137930870056152,3,370.26300048828125,1,397.47900390625,7,8,1,1,0.32931745052337646,4,1.7586207389831543,0.4761904776096344,29
Clc1ccc(C(=O)NNC(=O)c2cnccn2)c(Cl)c1,6,0,-0.26737311482429504,0.28937381505966187,2,310.00244140625,0,0,1.0499999523162842,1,102,2,1,0,2,2.450000047683716,2,303.0639953613281,0,311.12799072265625,4,8,0,0,0.28937381505966187,2,1.7999999523162842,0,20
Fc1ccccc1N2CCN(CC2)C(CNS(=O)(=O)c3ccc4OCCOc4c3)c5occc5,8,0,-0.48614615201950073,0.48614615201950073,1,487.15771484375,0,2,0.9411764740943909,1,180,7,2,0,1,2.441176414489746,3,461.3450012207031,1,487.5530090332031,7,10,1,2,0.24027098715305328,5,1.7058823108673096,0.3333333432674408,34
CC(C)Oc1ccc(cc1)C2NC(=O)NC2=O,5,0,-0.4910219609737396,0.4910219609737396,2,234.10044860839844,0,1,1.1764706373214722,0,90,3,1,0,2,2.2941176891326904,1,220.14300537109375,1,234.2550048828125,3,5,1,1,0.32192525267601013,2,1.8235293626785278,0.3333333432674408,17
CC(C)c1ccc(cc1)N2C(=O)NC(=O)\C(=C/NNC(=O)c3ccncc3)\C2=O,9,0,-0.3046206831932068,0.3354506194591522,3,393.1437072753906,0,1,1.0689655542373657,1,148,5,1,0,3,2.344827651977539,2,374.2510070800781,1,393.40301513671875,6,9,1,1,0.3354506194591522,3,1.7241379022598267,0.15000000596046448,29
COc1ccc(N=C(S)Nc2ccc(OCc3ccccc3)cc2)c(OC)c1,5,0,-0.4966219961643219,0.4966219961643219,1,394.1351013183594,0,0,0.8928571343421936,0,144,7,3,0,2,2.2857143878936768,3,372.32000732421875,0,394.4960021972656,4,6,0,0,0.16276001930236816,3,1.6071428060531616,0.13636364042758942,28
Sc1nnc(c2ccncc2)n1Cc3occc3,5,0,-0.4674514830112457,0.4674514830112457,0,258.0575256347656,0,0,1.1666666269302368,3,90,3,0,0,1,2.722222328186035,3,248.2259979248047,0,258.3059997558594,6,6,0,0,0.1883373111486435,3,2,0.0833333358168602,18
Nc1nc2CCCCc2c(c3ccncc3)c1C#N,4,0,-0.3825719654560089,0.3825719654560089,2,250.12184143066406,0,0,1.1578947305679321,2,94,1,0,1,1,2.6315789222717285,2,236.1929931640625,0,250.30499267578125,4,4,0,1,0.1417902708053589,3,1.894736886024475,0.2666666805744171,19
Cc1cccc2c(CC(=O)O)noc12,4,0,-0.48094233870506287,0.48094233870506287,1,191.05824279785156,0,0,1.5714285373687744,1,72,2,1,0,1,3.0714285373687744,2,182.11399841308594,0,191.18600463867188,3,4,0,0,0.30908408761024475,2,2.357142925262451,0.20000000298023224,14
