Molecule,Fitted Curve,AUC,Hill,Min,Max,IC50,Compound|Assay|Target,Assay Name,Batch ID,Compound ID,Target Entity,Run ID,Max Percent Inhibition,Max Percent Inhibition (Compound | Assay | Target)
C[C@H](NC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1)C2C=C(CC(C)(C)C)ON=2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 16||Collapse Assay||target_10||run_id 5""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 5"",""points"":[{""x"":1.37174e-11,""y"":114.96187591552734,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":109.27021026611328,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":106.07315063476562,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":116.2219467163086,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":125.4065933227539,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":114.2503890991211,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":105.89620971679688,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":109.36215209960938,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":121.8773193359375,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":112.99807739257812,""outlier"":false,""marker"":""diamond"",""size"":5}],""fitLineColor"":""#dbdb8d"",""pointColor"":""#808080""}]}",488.4524841308593750,-10.7827844619750976,115.1480560302734376,110.2111206054687500,-9.65E0,compound_id 16||Collapse Assay||target_10,Collapse Assay,batch_id 16,compound_id 16,target_10,run_id 5,125.4065933227539064,125.4065933227539064
C[C@@H]1CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N[C@@H](C1)[C@H](O)CNC(C)(C)C2=NN=C(CC(C)(C)C)S2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 16||Collapse Assay||target_10||run_id 3""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 3"",""points"":[{""x"":1.37174e-11,""y"":102.61219024658203,""outlier"":false,""marker"":""square"",""size"":5},{""x"":4.11524e-11,""y"":105.86013793945312,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.23457e-10,""y"":93.56793975830078,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.7037e-10,""y"":104.13751983642578,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.11111e-9,""y"":98.95764923095703,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.33333e-9,""y"":103.76808166503906,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1e-8,""y"":103.71190643310547,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.99999988e-8,""y"":95.9221420288086,""outlier"":false,""marker"":""square"",""size"":5},{""x"":9.00000004e-8,""y"":111.82469177246094,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.699999868e-7,""y"":92.71115112304688,""outlier"":false,""marker"":""square"",""size"":5}],""fitLineColor"":""#dbdb8d"",""pointColor"":""#808080""}]}",434.1341552734375000,-15.8268442153930664,100.5005340576171876,104.2746353149414064,-1.02E1,compound_id 16||Collapse Assay||target_10,Collapse Assay,batch_id 16,compound_id 16,target_10,run_id 3,111.8246917724609376,125.4065933227539064
CC(C)c2cccc(CNC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)CC(=O)N1)c2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 17||Collapse Assay||target_10||run_id 5""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 5"",""points"":[{""x"":1.37174e-11,""y"":113.15840148925781,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":109.9701156616211,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":119.52633666992188,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":114.2965087890625,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":110.91033935546875,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":99.7019271850586,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":90.98726654052734,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":86.91552734375,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":72.49205780029297,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":84.48316955566406,""outlier"":false,""marker"":""diamond"",""size"":5}],""fitLineColor"":""#9edae5"",""pointColor"":""#808080""}]}",431.6339111328125000,-9.5534467697143556,83.7751007080078124,113.7937469482421876,-8.47E0,compound_id 17||Collapse Assay||target_10,Collapse Assay,batch_id 17,compound_id 17,target_10,run_id 5,119.5263366699218750,119.5263366699218750
CC(C)c2cc(CNC[C@@H](O)[C@@H]1C[C@H](C)CCCCC[C@H](C)CCC(=O)N(C)[C@@H](C)C(=O)N1)ccc2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 17||Collapse Assay||target_10||run_id 3""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 3"",""points"":[{""x"":1.37174e-11,""y"":96.8731460571289,""outlier"":false,""marker"":""square"",""size"":5},{""x"":4.11524e-11,""y"":104.13983154296875,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.23457e-10,""y"":100.32009887695312,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.7037e-10,""y"":95.00558471679688,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.11111e-9,""y"":91.47486877441406,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.33333e-9,""y"":76.46451568603516,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1e-8,""y"":74.57223510742188,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.99999988e-8,""y"":71.28811645507812,""outlier"":false,""marker"":""square"",""size"":5},{""x"":9.00000004e-8,""y"":82.0458755493164,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.699999868e-7,""y"":67.81759643554688,""outlier"":false,""marker"":""square"",""size"":5}],""fitLineColor"":""#9edae5"",""pointColor"":""#808080""}]}",367.3542175292968750,-12.4495019912719728,74.4107589721679688,99.0824127197265624,-8.93E0,compound_id 17||Collapse Assay||target_10,Collapse Assay,batch_id 17,compound_id 17,target_10,run_id 3,104.1398315429687500,119.5263366699218750
CC(C)c2cccc(CNC[C@@H](O)[C@@H]1C[C@H](C)CCCCCOCC(=O)N(C)[C@@H](C)C(=O)N1)c2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 18||Collapse Assay||target_10||run_id 4""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 4"",""points"":[{""x"":1.37174e-11,""y"":125.23677825927734,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":4.11524e-11,""y"":125.16967010498047,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.23457e-10,""y"":103.53929901123047,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.7037e-10,""y"":110.23341369628906,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.11111e-9,""y"":123.07311248779297,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.33333e-9,""y"":96.47447967529297,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1e-8,""y"":108.77523803710938,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.99999988e-8,""y"":85.17443084716797,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":9.00000004e-8,""y"":85.11273193359375,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.699999868e-7,""y"":74.31936645507812,""outlier"":false,""marker"":""triangle bottom"",""size"":5}],""fitLineColor"":""#1f77b4"",""pointColor"":""#808080""}]}",444.6653442382812500,-15.4286041259765624,81.6813964843750000,113.9245758056640624,-7.95E0,compound_id 18||Collapse Assay||target_10,Collapse Assay,batch_id 18,compound_id 18,target_10,run_id 4,125.2367782592773438,125.2367782592773438
C[C@@H]1CCCCCCOCC(=O)N(C)[C@@H](C)C(=O)N[C@@H](C1)[C@H](O)CNCc2cncc(Br)c2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 18||Collapse Assay||target_10||run_id 2""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 2"",""points"":[{""x"":1.37174e-11,""y"":91.43638610839844,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":4.11524e-11,""y"":90.33056640625,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1.23457e-10,""y"":87.12437438964844,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":3.7037e-10,""y"":88.8440170288086,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1.11111e-9,""y"":94.65245056152344,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":3.33333e-9,""y"":95.056884765625,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1e-8,""y"":106.54694366455078,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":2.99999988e-8,""y"":78.48284912109375,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":9.00000004e-8,""y"":75.61213684082031,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":2.699999868e-7,""y"":64.61518859863281,""outlier"":false,""marker"":""cross border"",""size"":5}],""fitLineColor"":""#1f77b4"",""pointColor"":""#808080""}]}",378.3268127441406250,-9.2577552795410156,70.2095031738281250,93.3789367675781250,-7.55E0,compound_id 18||Collapse Assay||target_10,Collapse Assay,batch_id 18,compound_id 18,target_10,run_id 2,106.5469436645507812,125.2367782592773438
CC(C)Oc1ccc(cc1CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCOCC(=O)N(C)[C@@H](C)C(=O)N2)C3CC3,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 19||Collapse Assay||target_10||run_id 5""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 5"",""points"":[{""x"":1.37174e-11,""y"":110.1672592163086,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":94.44767761230469,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":123.78998565673828,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":107.25991821289062,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":136.39306640625,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":165.13465881347656,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":88.55834197998047,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":32.70674514770508,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":15.848379135131836,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":8.739154815673828,""outlier"":false,""marker"":""diamond"",""size"":5}],""fitLineColor"":""#ffbb78"",""pointColor"":""#808080""}]}",388.4103088378906250,-3.3814792633056640,17.0919227600097656,122.4251708984375000,-7.87E0,compound_id 19||Collapse Assay||target_10,Collapse Assay,batch_id 19,compound_id 19,target_10,run_id 5,165.1346588134765624,165.1346588134765624
C[C@@H]1CCCCCCNC(=O)C[C@@H](C)C(=O)N[C@@H](C1)[C@H](O)CNCc2cccc(c2)C(C)(C)C,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 19||Collapse Assay||target_10||run_id 3""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 3"",""points"":[{""x"":1.37174e-11,""y"":106.22502136230469,""outlier"":false,""marker"":""square"",""size"":5},{""x"":4.11524e-11,""y"":104.60851287841797,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.23457e-10,""y"":94.73307037353516,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.7037e-10,""y"":102.03776550292969,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.11111e-9,""y"":63.28746032714844,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.33333e-9,""y"":66.42759704589844,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1e-8,""y"":39.502098083496094,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.99999988e-8,""y"":11.098820686340332,""outlier"":false,""marker"":""square"",""size"":5},{""x"":9.00000004e-8,""y"":5.284142017364502,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.699999868e-7,""y"":-41.784423828125,""outlier"":false,""marker"":""square"",""size"":5}],""fitLineColor"":""#ffbb78"",""pointColor"":""#808080""}]}",253.4710540771484376,-14.0443840026855468,-2.1724007129669190,89.7359619140625000,-8.01E0,compound_id 19||Collapse Assay||target_10,Collapse Assay,batch_id 19,compound_id 19,target_10,run_id 3,106.2250213623046876,165.1346588134765624
C[C@@H]1CCCCCCCCS(=O)(=O)C[C@@H](C)C(=O)N[C@@H](C1)[C@H](O)CNC2(CC2)c3cc(ccc3)C(C)(C)C,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 20||Collapse Assay||target_10||run_id 5""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 5"",""points"":[{""x"":1.37174e-11,""y"":99.73228454589844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.37174e-11,""y"":99.73228454589844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":84.5544204711914,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":84.5544204711914,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":97.5827407836914,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":97.5827407836914,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":107.65330505371094,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":107.65330505371094,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":101.82447052001953,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":101.82447052001953,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":99.54380798339844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":99.54380798339844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":70.6958236694336,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":70.6958236694336,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":51.53118133544922,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":51.53118133544922,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":25.30204963684082,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":25.30204963684082,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":23.32354164123535,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":23.32354164123535,""outlier"":false,""marker"":""diamond"",""size"":5}],""fitLineColor"":""#2ca02c"",""pointColor"":""#808080""}]}",331.2036132812500000,-5.8813438415527344,33.4092903137207032,98.4622802734375000,-7.98E0,compound_id 20||Collapse Assay||target_10,Collapse Assay,batch_id 20,compound_id 20,target_10,run_id 5,107.6533050537109376,120.4762115478515624
C[C@H](NC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCS(=O)(=O)C[C@@H](C)C(=O)N1)C2C=C(CC(C)(C)C)ON=2,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 20||Collapse Assay||target_10||run_id 4""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 4"",""points"":[{""x"":1.37174e-11,""y"":104.68666076660156,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.37174e-11,""y"":104.68666076660156,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":4.11524e-11,""y"":93.01554870605469,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":4.11524e-11,""y"":93.01554870605469,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.23457e-10,""y"":97.3494644165039,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.23457e-10,""y"":97.3494644165039,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.7037e-10,""y"":94.87956237792969,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.7037e-10,""y"":94.87956237792969,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.11111e-9,""y"":107.99308013916016,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1.11111e-9,""y"":107.99308013916016,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.33333e-9,""y"":104.51228332519531,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":3.33333e-9,""y"":104.51228332519531,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1e-8,""y"":64.38289642333984,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":1e-8,""y"":64.38289642333984,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.99999988e-8,""y"":53.487083435058594,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.99999988e-8,""y"":53.487083435058594,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":9.00000004e-8,""y"":23.925416946411133,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":9.00000004e-8,""y"":23.925416946411133,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.699999868e-7,""y"":28.158329010009766,""outlier"":false,""marker"":""triangle bottom"",""size"":5},{""x"":2.699999868e-7,""y"":28.158329010009766,""outlier"":false,""marker"":""triangle bottom"",""size"":5}],""fitLineColor"":""#2ca02c"",""pointColor"":""#808080""}]}",337.2093200683593750,-5.1615605354309082,35.2580108642578124,100.4915847778320312,-8.02E0,compound_id 20||Collapse Assay||target_10,Collapse Assay,batch_id 20,compound_id 20,target_10,run_id 4,107.9930801391601560,120.4762115478515624
CCN3CCCCC[C@@H](C)C[C@H](NC(=O)c1cc(cc(c1)C2=NC=CO2)C3=O)[C@H](O)CNCc4cc(ccc4)C(C)C,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 20||Collapse Assay||target_10||run_id 3""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 3"",""points"":[{""x"":1.37174e-11,""y"":90.51398468017578,""outlier"":false,""marker"":""square"",""size"":5},{""x"":4.11524e-11,""y"":103.76830291748047,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.23457e-10,""y"":92.88089752197266,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.7037e-10,""y"":71.54777526855469,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1.11111e-9,""y"":67.84321594238281,""outlier"":false,""marker"":""square"",""size"":5},{""x"":3.33333e-9,""y"":39.97353744506836,""outlier"":false,""marker"":""square"",""size"":5},{""x"":1e-8,""y"":2.75486421585083,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.99999988e-8,""y"":-5.0515031814575195,""outlier"":false,""marker"":""square"",""size"":5},{""x"":9.00000004e-8,""y"":-15.378032684326172,""outlier"":false,""marker"":""square"",""size"":5},{""x"":2.699999868e-7,""y"":-13.692832946777344,""outlier"":false,""marker"":""square"",""size"":5}],""fitLineColor"":""#2ca02c"",""pointColor"":""#808080""}]}",188.4462127685546876,-0.9743027687072750,-17.4319572448730468,96.0890045166015624,-8.54E0,compound_id 20||Collapse Assay||target_10,Collapse Assay,batch_id 20,compound_id 20,target_10,run_id 3,103.7683029174804688,120.4762115478515624
CC(C)c3cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCNc1cc(cc(C)n1)C(=O)N2)c3,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 20||Collapse Assay||target_10||run_id 2""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 2"",""points"":[{""x"":1.37174e-11,""y"":108.05177307128906,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":4.11524e-11,""y"":88.36621856689453,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1.23457e-10,""y"":120.47621154785156,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":3.7037e-10,""y"":87.65522003173828,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1.11111e-9,""y"":89.87382507324219,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":3.33333e-9,""y"":96.62442016601562,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":1e-8,""y"":54.194244384765625,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":2.99999988e-8,""y"":-16.851394653320312,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":9.00000004e-8,""y"":8.324605941772461,""outlier"":false,""marker"":""cross border"",""size"":5},{""x"":2.699999868e-7,""y"":-2.633880615234375,""outlier"":false,""marker"":""cross border"",""size"":5}],""fitLineColor"":""#2ca02c"",""pointColor"":""#808080""}]}",278.2789916992187500,-7.8596277236938476,-4.1691341400146484,98.6458892822265624,-7.98E0,compound_id 20||Collapse Assay||target_10,Collapse Assay,batch_id 20,compound_id 20,target_10,run_id 2,120.4762115478515624,120.4762115478515624
CC(C)c3cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCN(C)c1cc(ccn1)C(=O)N2)c3,"{""chartOptions"":{""xAxisName"":""concentration"",""yAxisName"":""percent_inhibition"",""logX"":true,""title"":""compound_id 21||Collapse Assay||target_10||run_id 5""},""series"":[{""fitFunction"":""4pl-dose-response"",""clickToToggle"":true,""droplines"":[""IC50""],""name"":""run_id 5"",""points"":[{""x"":1.37174e-11,""y"":113.86021423339844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.37174e-11,""y"":113.86021423339844,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":100.03268432617188,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":4.11524e-11,""y"":100.03268432617188,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":99.02184295654297,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.23457e-10,""y"":99.02184295654297,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":102.56053161621094,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.7037e-10,""y"":102.56053161621094,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":85.22875213623047,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1.11111e-9,""y"":85.22875213623047,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":83.08163452148438,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":3.33333e-9,""y"":83.08163452148438,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":60.07387161254883,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":1e-8,""y"":60.07387161254883,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":60.27340316772461,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.99999988e-8,""y"":60.27340316772461,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":77.46028900146484,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":9.00000004e-8,""y"":77.46028900146484,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":75.82011413574219,""outlier"":false,""marker"":""diamond"",""size"":5},{""x"":2.699999868e-7,""y"":75.82011413574219,""outlier"":false,""marker"":""diamond"",""size"":5}],""fitLineColor"":""#d62728"",""pointColor"":""#808080""}]}",367.7871704101562500,-9.8300228118896484,71.2995758056640624,103.7618255615234376,-8.97E0,compound_id 21||Collapse Assay||target_10,Collapse Assay,batch_id 21,compound_id 21,target_10,run_id 5,113.8602142333984376,153.5412445068359376
